"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-08-15;25;16;7;10;7;3;91;46;14;1025;1023;1021;31;29;27;14;5;NA;0;NA;"";174
2013-08-16;29;20;10;11;8;7;83;43;14;1021;1018;1015;31;23;10;18;6;NA;0;8;"";197
2013-08-17;31;21;12;14;12;8;85;45;17;1017;1016;1014;31;28;26;21;8;NA;0;8;"";235
2013-08-18;25;20;16;19;15;12;83;66;41;1016;1016;1015;31;22;10;18;10;NA;2.03;7;"Rain";184
2013-08-19;24;20;16;17;14;9;97;69;27;1023;1016;1014;31;10;2;23;10;NA;12.95;6;"Rain";247
2013-08-20;23;16;9;13;11;8;94;64;29;1029;1027;1024;31;17;10;14;6;NA;0;4;"";13
2013-08-21;26;18;9;12;10;8;92;55;26;1028;1025;1022;27;18;10;11;5;NA;0;2;"";84
2013-08-22;27;19;12;12;10;8;88;50;21;1022;1020;1017;31;27;24;13;6;NA;0;8;"";46
2013-08-23;26;21;15;13;12;10;74;52;27;1018;1016;1014;31;28;23;14;8;NA;0;8;"Rain";49
2013-08-24;25;19;13;17;13;11;97;68;40;1015;1012;1011;27;16;5;21;6;NA;7.11;6;"Rain";266
2013-08-25;18;17;14;16;15;14;97;87;74;1012;1011;1010;23;9;3;14;6;NA;5.08;7;"Rain";283
2013-08-26;20;17;14;17;14;14;96;84;67;1015;1013;1011;31;13;3;16;11;NA;0.51;7;"Rain";11
2013-08-27;22;18;14;14;13;12;88;68;46;1015;1014;1013;31;16;10;18;8;NA;0;7;"";34
2013-08-28;24;19;15;14;11;6;88;59;23;1021;1018;1015;31;15;10;21;8;NA;0;6;"";12
2013-08-29;26;18;10;14;11;7;95;61;27;1023;1022;1021;31;19;6;14;5;NA;0;8;"";70
2013-08-30;26;18;11;14;12;7;100;59;21;1022;1020;1019;31;17;8;11;5;NA;0;8;"";215
2013-08-31;23;18;12;15;13;11;94;67;36;1023;1021;1020;27;12;5;21;8;NA;0;6;"Rain";255
2013-09-01;19;16;12;16;8;4;94;56;28;1027;1026;1023;29;15;10;21;11;NA;0;5;"";347
2013-09-02;24;18;12;11;8;3;82;50;18;1027;1025;1024;31;31;31;21;10;NA;0;8;"";247
2013-09-03;26;19;12;14;12;10;82;58;31;1028;1027;1025;31;19;10;14;6;NA;0;2;"";15
2013-09-04;29;21;13;15;13;11;94;56;23;1026;1022;1019;31;24;18;11;6;NA;0;8;"";78
2013-09-05;31;22;13;15;13;9;94;51;18;1019;1015;1012;31;24;14;14;6;NA;0;8;"";129
2013-09-06;31;23;14;17;14;12;88;54;24;1012;1011;1010;31;24;10;18;8;NA;0;8;"";189
2013-09-07;24;21;17;18;17;14;94;74;53;1018;1017;1012;31;15;3;11;5;NA;3.05;6;"Rain";58
2013-09-08;22;19;16;18;16;13;96;80;57;1019;1018;1014;31;12;2;16;11;NA;0;7;"Rain";246
2013-09-09;21;17;13;14;10;6;96;63;29;1020;1019;1016;23;10;5;23;10;NA;0.25;4;"Rain";241
2013-09-10;17;14;12;13;8;6;89;64;41;1017;1015;1012;10;10;3;24;14;NA;0;5;"Rain";250
2013-09-11;17;13;9;12;10;8;94;79;59;1016;1014;1013;31;11;8;21;13;NA;0.25;7;"Rain-Thunderstorm";215
2013-09-12;18;14;11;13;11;9;97;78;49;1020;1016;1014;31;12;2;21;11;NA;1.02;6;"Rain";287
2013-09-13;19;16;12;12;11;9;94;74;48;1022;1021;1020;31;13;10;13;6;NA;0;7;"Rain";238
2013-09-14;18;15;12;17;14;12;100;90;81;1021;1015;1013;31;12;3;18;11;NA;6.1;7;"Rain";190
2013-09-15;17;15;13;14;13;11;100;81;61;1013;1011;1009;31;12;3;14;6;NA;0.25;7;"Rain";353
2013-09-16;16;13;10;13;11;7;94;85;59;1010;1005;1002;31;12;2;26;14;NA;6.1;7;"Rain";214
2013-09-17;16;11;7;9;7;6;97;75;48;1008;1007;1004;31;12;10;26;13;34;0;5;"Rain";217
2013-09-18;16;13;9;13;12;9;96;87;71;1007;1000;996;31;11;3;26;16;NA;14.99;7;"Rain";248
2013-09-19;17;12;7;11;8;5;94;73;38;1015;1014;1007;31;16;8;21;10;NA;0;7;"Rain";219
2013-09-20;17;14;11;13;12;10;95;82;66;1022;1017;1014;31;13;5;19;11;NA;0;7;"Rain";223
2013-09-21;19;13;7;11;9;7;100;71;43;1028;1027;1023;31;14;10;8;3;NA;0;3;"Fog";45
2013-09-22;21;13;7;13;11;7;100;74;42;1029;1028;1027;31;13;5;11;5;NA;0;6;"";25
2013-09-23;21;16;11;14;12;10;94;72;43;1028;1025;1022;31;14;9;14;5;NA;0;5;"";11
2013-09-24;22;14;8;13;11;8;100;73;41;1023;1017;1014;24;14;7;10;5;NA;0;4;"";23
2013-09-25;21;14;9;16;13;9;100;85;64;1014;1012;1010;23;7;0;11;5;NA;0;6;"Fog";193
2013-09-26;20;17;13;16;13;11;97;75;44;1017;1014;1012;21;11;6;16;8;NA;0;7;"Rain";353
2013-09-27;19;14;10;11;9;8;89;68;42;1017;1016;1015;31;16;10;14;8;NA;0;4;"";346
2013-09-28;21;14;8;12;9;7;87;66;44;1015;1012;1010;31;16;10;16;8;NA;0;5;"";14
2013-09-29;18;16;12;8;6;4;72;49;35;1010;1009;1007;29;29;29;21;11;NA;0;8;"Rain";63
2013-09-30;14;12;9;9;6;4;81;61;43;1010;1009;1008;31;15;10;14;10;NA;0;7;"";73
2013-10-01;18;13;7;8;7;3;93;63;38;1015;1012;1010;27;16;10;14;6;NA;0;6;"";58
2013-10-02;17;11;6;5;4;1;93;55;31;1021;1019;1015;31;22;13;26;11;NA;0;NA;"";113
2013-10-03;17;11;4;6;3;0;81;49;32;1022;1020;1019;31;31;31;32;11;NA;0;8;"";119
2013-10-04;16;13;9;12;9;4;94;74;52;1021;1019;1017;19;13;5;10;5;NA;0;7;"Rain";118
2013-10-05;12;11;11;12;11;10;100;94;88;1021;1017;1015;14;7;2;11;6;NA;0;8;"Rain";345
2013-10-06;14;12;11;13;12;11;100;92;86;1026;1024;1021;26;9;2;11;6;NA;0;8;"Rain";355
2013-10-07;18;16;12;13;12;11;100;83;54;1027;1026;1024;31;10;5;11;5;NA;0;7;"Rain";12
2013-10-08;17;12;7;12;9;7;100;76;50;1026;1025;1024;23;10;5;11;5;NA;0;6;"";2
2013-10-09;17;14;12;12;12;10;94;81;60;1025;1020;1014;19;10;5;18;6;NA;4.06;8;"Rain";181
2013-10-10;12;10;7;12;7;3;100;78;49;1013;1009;1007;24;10;3;23;13;NA;1.02;5;"Rain";267
2013-10-11;9;7;5;7;6;4;100;85;72;1017;1014;1012;31;14;6;14;6;NA;1.02;6;"Rain";45
2013-10-12;7;4;1;5;4;1;100;86;76;1020;1018;1017;14;9;2;14;8;NA;0;6;"Rain";306
2013-10-13;12;8;3;6;5;3;93;75;53;1021;1020;1018;31;10;5;18;11;NA;0;6;"";160
2013-10-14;14;9;4;12;10;3;100;91;69;1019;1017;1014;31;12;6;21;8;NA;2.03;7;"Rain";160
2013-10-15;13;12;11;12;11;8;100;88;77;1014;1011;1009;31;12;3;21;13;NA;0;6;"Rain";198
2013-10-16;14;11;8;9;8;6;94;76;50;1016;1015;1010;31;13;6;16;8;NA;0;6;"Rain";225
2013-10-17;16;12;9;11;9;8;92;74;56;1018;1017;1013;31;12;10;26;13;NA;0;6;"Rain";216
2013-10-18;18;13;9;12;10;8;100;80;50;1020;1019;1018;31;13;8;18;6;NA;0;3;"Rain";116
2013-10-19;19;12;6;13;9;5;100;72;54;1018;1014;1013;31;26;14;18;11;NA;0.25;8;"Rain";169
2013-10-20;16;14;12;16;14;12;100;93;80;1017;1016;1015;31;13;2;21;11;NA;7.11;7;"Rain";170
2013-10-21;18;16;13;14;13;12;95;82;67;1018;1017;1016;31;16;10;21;11;NA;0;6;"Rain";170
2013-10-22;23;17;12;14;13;12;95;72;41;1015;1010;1006;31;30;27;18;10;NA;0;8;"";167
2013-10-23;16;14;13;15;13;12;94;86;77;1014;1010;1007;29;12;10;26;11;NA;3.05;5;"Rain";194
2013-10-24;19;14;10;13;11;9;96;82;59;1021;1018;1015;31;14;10;14;10;NA;0;4;"";173
2013-10-25;17;12;7;13;11;7;100;87;68;1019;1016;1015;31;19;10;14;6;NA;0;8;"Rain";164
2013-10-26;22;17;12;14;13;12;84;70;50;1017;1015;1014;31;24;10;18;13;NA;0.25;8;"Rain";173
2013-10-27;19;16;13;14;12;8;93;75;58;1014;1011;1009;31;12;6;34;18;47;0.51;6;"Rain";207
2013-10-28;19;16;12;12;10;8;92;61;43;1012;1006;1004;23;11;10;37;21;60;0;7;"Rain";208
2013-10-29;15;11;7;9;7;3;90;65;39;1020;1016;1011;27;11;10;21;13;NA;0;3;"Rain";216
2013-10-30;13;8;3;7;4;3;100;76;44;1028;1025;1021;31;16;10;14;6;NA;0;2;"";223
2013-10-31;13;7;0;6;3;0;100;79;44;1029;1025;1023;31;17;8;14;5;NA;0;1;"";163
2013-11-01;11;8;4;8;6;4;93;80;64;1023;1019;1013;23;13;5;18;11;NA;1.02;7;"Rain";172
2013-11-02;16;12;8;13;12;8;97;87;72;1012;1007;1005;31;9;2;29;14;NA;0;7;"Rain";207
2013-11-03;12;10;7;11;6;4;88;71;53;1011;1008;1004;31;11;10;29;18;50;2.03;6;"Rain";221
2013-11-04;13;10;7;9;7;4;88;76;64;1007;994;990;14;10;10;35;21;52;0;7;"Rain";204
2013-11-05;11;6;2;6;3;0;96;75;46;1004;1000;996;31;13;10;29;13;45;2.03;5;"Rain";202
2013-11-06;15;11;6;12;9;4;100;81;67;1009;1005;998;23;10;3;26;14;NA;1.02;7;"Rain";217
2013-11-07;16;14;12;13;12;10;94;82;71;1012;1011;1009;19;10;2;23;16;NA;0.25;7;"Rain";206
2013-11-08;13;12;11;12;11;9;100;90;68;1012;1009;1007;27;11;6;26;13;NA;3.05;7;"Rain";189
2013-11-09;13;9;6;10;4;2;83;64;44;1016;1013;1008;10;10;10;21;13;NA;0;6;"Rain";210
2013-11-10;8;6;4;6;5;3;93;85;69;1023;1008;1003;31;13;3;26;14;40;7.11;7;"Rain";326
2013-11-11;9;5;0;5;3;-1;99;82;54;1032;1030;1024;26;12;6;8;5;NA;0;3;"Fog-Rain";79
2013-11-12;9;3;-2;4;2;-3;100;83;51;1031;1027;1025;31;10;0;11;5;NA;0;4;"Fog-Rain";172
2013-11-13;9;6;2;7;4;1;100;87;66;1033;1031;1028;31;9;2;11;6;NA;0;7;"Rain";60
2013-11-14;6;2;-1;4;3;-1;100;88;76;1028;1022;1020;14;9;5;11;5;NA;0;8;"";149
2013-11-15;7;6;3;3;1;0;92;71;52;1030;1026;1021;19;11;8;21;11;NA;0;6;"Rain";44
2013-11-16;7;6;5;3;2;1;87;73;62;1032;1030;1028;11;9;8;18;10;NA;0;8;"";37
2013-11-17;7;6;5;4;3;3;87;79;71;1028;1023;1020;10;9;7;14;10;NA;0;8;"";18
2013-11-18;8;5;2;4;3;1;100;81;61;1019;1012;1010;18;10;5;14;6;NA;0;7;"";178
2013-11-19;6;3;1;6;4;2;100;92;87;1009;1006;1005;10;5;1;19;6;NA;3.05;7;"Rain";320
2013-11-20;6;4;3;5;3;1;96;85;65;1007;1005;1002;26;10;4;21;11;NA;1.02;7;"Rain";320
2013-11-21;6;4;2;3;2;0;93;82;71;1003;1000;998;31;13;6;14;10;NA;0;7;"Rain";15
2013-11-22;6;4;3;3;2;1;93;83;70;1011;1006;1002;31;14;5;24;14;NA;2.03;7;"Rain";3
2013-11-23;8;6;4;4;3;2;87;77;61;1016;1014;1012;31;18;10;21;13;NA;0;7;"Rain";180
2013-11-24;8;6;1;4;2;-3;87;70;45;1026;1021;1017;31;15;10;24;16;NA;0.51;6;"Rain";354
2013-11-25;5;0;-4;1;-2;-6;93;76;36;1031;1029;1027;31;11;5;14;6;NA;1.02;7;"Rain-Snow";348
2013-11-26;3;-1;-4;0;-2;-4;100;84;60;1035;1034;1032;26;10;5;13;8;NA;0;1;"";3
2013-11-27;1;-3;-6;-2;-4;-6;100;91;74;1036;1035;1034;10;5;0;11;5;NA;0;6;"Fog";5
2013-11-28;1;-1;-3;1;-1;-3;100;92;80;1036;1033;1031;10;5;2;11;6;NA;0.25;8;"Fog-Rain";152
2013-11-29;6;3;1;4;2;1;95;88;80;1033;1025;1015;19;6;2;23;11;NA;0;8;"Rain";188
2013-11-30;5;2;-1;4;2;0;100;91;81;1027;1021;1016;27;10;1;14;6;NA;0;7;"Fog-Rain";160
2013-12-01;6;3;0;5;3;1;100;90;74;1032;1030;1028;16;8;2;10;3;NA;0;7;"Fog";40
2013-12-02;9;6;3;4;2;-1;92;71;45;1034;1032;1031;31;13;6;23;8;NA;0;6;"";61
2013-12-03;4;0;-4;0;-1;-5;100;88;61;1032;1030;1029;26;9;2;14;8;NA;0;7;"";202
2013-12-04;4;2;0;3;1;-1;100;86;74;1030;1028;1027;10;6;2;14;10;NA;1.02;8;"Rain";212
2013-12-05;7;4;2;3;2;1;100;82;55;1031;1023;1016;31;9;2;32;13;52;0;7;"Rain";219
2013-12-06;6;4;3;2;-3;-6;75;54;33;1026;1022;1018;31;11;10;29;21;48;0;5;"Rain-Snow";268
2013-12-07;5;3;2;3;1;-4;93;80;46;1030;1028;1027;29;11;6;18;11;NA;0.51;8;"Rain";196
2013-12-08;8;6;3;5;4;3;92;82;68;1030;1028;1028;31;12;5;14;11;NA;0;7;"Rain";205
2013-12-09;9;6;2;3;2;0;93;76;62;1033;1031;1030;NA;NA;NA;13;8;NA;0;NA;"";175
2013-12-10;8;3;-2;3;1;-2;100;85;60;1036;1035;1035;16;7;2;11;3;NA;0;0;"Fog";335
2013-12-11;5;2;-1;4;3;-1;100;91;82;1037;1035;1034;18;8;0;8;3;NA;0;8;"Fog-Rain";73
2013-12-12;3;2;2;3;2;1;95;86;81;1034;1032;1030;14;8;2;14;6;NA;0;8;"Fog";171
2013-12-13;1;0;-1;2;0;-1;100;95;92;1031;1028;1026;8;2;0;13;8;NA;0;8;"Fog";203
2013-12-14;4;2;-1;4;2;-1;100;95;92;1034;1030;1027;14;5;0;18;11;NA;6.1;7;"Fog-Rain";176
2013-12-15;6;3;0;3;1;-1;97;81;62;1035;1032;1031;31;17;3;26;14;NA;0;8;"";164
2013-12-16;8;3;-2;1;-1;-3;90;69;45;1032;1030;1028;31;22;14;18;11;NA;0;8;"";180
2013-12-17;9;3;-3;2;-1;-3;100;76;43;1029;1027;1025;31;19;6;14;6;NA;0;NA;"";169
2013-12-18;8;2;-3;2;0;-3;94;70;52;1026;1022;1016;27;16;3;18;10;NA;0;7;"Rain";165
2013-12-19;9;4;1;7;5;0;96;85;62;1015;1011;1009;27;13;6;26;14;NA;4.06;7;"Rain";183
2013-12-20;7;4;1;6;3;0;100;90;69;1034;1026;1015;31;10;2;14;6;NA;0;5;"Fog-Rain";200
2013-12-21;4;1;-2;2;1;-2;100;94;82;1034;1031;1026;14;6;0;21;13;NA;0;8;"Fog";171
2013-12-22;11;6;1;7;6;3;84;73;58;1025;1021;1019;23;12;10;32;18;NA;0.25;7;"Rain";206
2013-12-23;12;9;7;8;6;4;88;76;62;1022;1017;1009;31;11;3;26;14;NA;0;5;"Rain";179
2013-12-24;13;10;7;4;3;2;76;51;37;1010;1002;995;NA;NA;NA;26;18;NA;0;8;"Rain";0
2013-12-25;10;8;6;9;6;2;100;85;34;996;994;992;31;16;5;21;13;NA;9.91;8;"Rain";186
2013-12-26;7;6;5;6;6;4;100;91;82;1007;997;993;31;11;2;14;8;NA;5.08;8;"Rain";277
2013-12-27;8;4;2;4;2;0;95;72;52;1009;1007;1005;31;15;8;21;14;NA;0;7;"";168
2013-12-28;9;8;6;7;6;2;94;80;60;1008;1004;1002;29;12;8;26;16;NA;4.06;7;"Rain";184
2013-12-29;8;6;3;5;3;2;92;79;66;1027;1018;1008;23;11;10;26;16;NA;1.02;7;"Rain";220
2013-12-30;7;2;-2;3;1;-3;100;82;60;1029;1027;1024;31;12;5;18;10;NA;0;3;"";167
2013-12-31;6;2;-1;1;0;-2;93;77;53;1025;1020;1015;23;15;6;11;8;NA;0;8;"";170
2014-01-01;9;5;1;5;2;-1;84;72;64;1016;1013;1008;31;15;3;21;14;NA;0;8;"Rain";-1
2014-01-02;10;8;5;7;6;3;100;84;57;1011;1007;1004;26;12;10;29;14;NA;1.02;6;"Rain";172
2014-01-03;11;7;4;8;6;3;93;81;63;1013;1010;1009;31;11;10;29;14;39;0;5;"Rain";185
2014-01-04;8;6;3;7;5;2;97;87;64;1015;1006;1000;29;12;6;26;11;NA;1.02;7;"Rain";163
2014-01-05;8;4;2;6;3;0;95;78;48;1015;1010;1000;31;13;5;19;11;NA;0;6;"Rain";216
2014-01-06;9;5;1;7;3;0;89;69;52;1015;1013;1011;31;14;10;21;14;NA;0.25;8;"Rain";171
2014-01-07;13;9;4;8;6;4;88;74;59;1019;1017;1013;31;14;10;18;10;NA;0;6;"Rain";165
2014-01-08;14;10;6;9;8;6;100;82;57;1023;1020;1018;31;15;3;18;11;NA;0;6;"Rain";177
2014-01-09;14;10;6;7;6;4;96;71;49;1019;1012;1009;29;17;10;29;14;50;0;8;"Rain";194
2014-01-10;9;6;2;4;3;1;93;77;53;1021;1019;1016;31;14;10;18;10;NA;0;4;"";203
2014-01-11;7;2;-2;5;2;-2;100;92;79;1025;1019;1017;27;11;3;14;6;NA;0.25;6;"Rain";188
2014-01-12;6;1;-4;3;-1;-4;100;87;61;1028;1024;1020;27;8;0;11;3;NA;0;5;"Fog";80
2014-01-13;6;1;-4;5;3;-2;100;95;85;1019;1015;1012;10;5;0;18;11;NA;6.1;7;"Fog-Rain";157
2014-01-14;6;4;3;6;4;2;100;94;83;1011;1008;1006;13;7;2;11;5;NA;0.25;7;"Fog-Rain";208
2014-01-15;6;3;1;3;2;-1;99;80;61;1014;1012;1009;31;14;6;18;10;NA;0;6;"Rain";175
2014-01-16;9;7;4;7;4;2;95;84;68;1009;1005;1002;31;13;6;18;10;NA;2.03;7;"Rain";188
2014-01-17;10;7;2;6;3;1;88;76;56;1006;1004;1003;31;13;10;19;13;NA;0;7;"";165
2014-01-18;6;2;-2;3;1;-2;100;86;68;1006;1003;1001;31;13;3;11;5;NA;0;5;"";11
2014-01-19;6;2;-2;3;1;-2;100;90;74;1002;1001;1000;13;8;3;11;6;NA;0;4;"";332
2014-01-20;5;2;-1;4;3;-1;100;92;82;1008;1004;1001;18;7;2;11;6;NA;0;8;"Rain";326
2014-01-21;4;3;3;3;2;1;97;89;79;1014;1012;1008;18;8;3;11;5;NA;0.76;8;"Rain";343
2014-01-22;5;4;3;4;4;3;100;94;83;1015;1013;1012;6;5;3;10;3;NA;0;8;"Rain";59
2014-01-23;6;4;3;4;3;2;96;89;80;1017;1015;1012;14;9;3;18;8;NA;1.02;7;"Rain";186
2014-01-24;4;3;3;4;2;1;93;83;73;1019;1015;1010;31;12;6;21;14;NA;4.06;7;"Rain";301
2014-01-25;4;1;-1;2;1;-1;100;86;66;1021;1019;1012;14;8;3;18;6;NA;2.03;6;"Rain";135
2014-01-26;7;4;1;2;-1;-2;92;63;42;1013;1009;998;23;10;6;24;16;NA;2.03;7;"Rain-Snow";229
2014-01-27;6;4;2;3;1;-1;92;75;57;1001;999;995;31;11;10;29;16;NA;0;5;"Rain";204
2014-01-28;8;3;-1;2;0;-2;93;71;41;1003;1001;999;31;14;10;18;13;NA;0;4;"Rain";143
2014-01-29;4;1;-2;-2;-3;-3;87;71;55;1005;1002;1000;19;12;10;21;11;NA;0;6;"";110
2014-01-30;5;1;-3;-2;-3;-5;93;70;46;1008;1007;1006;10;7;5;11;5;NA;0;8;"";10
2014-01-31;5;1;-3;0;-2;-4;94;78;55;1012;1010;1008;8;6;3;14;6;NA;0;4;"Rain-Snow";162
2014-02-01;8;2;-3;4;1;-3;95;74;54;1009;1005;1002;27;11;3;18;11;NA;0;7;"Rain";188
2014-02-02;8;4;1;5;3;0;100;88;71;1019;1015;1009;31;9;2;14;8;NA;0;6;"Rain";192
2014-02-03;6;2;-1;3;1;-2;100;82;66;1019;1012;1009;27;10;5;19;8;NA;0;7;"";107
2014-02-04;7;3;-1;3;1;-2;94;80;63;1013;1011;1009;19;10;6;14;6;NA;0;6;"Rain";161
2014-02-05;5;1;-3;3;1;-3;100;92;83;1008;1003;1000;14;6;0;19;6;NA;3.05;5;"Fog-Rain";159
2014-02-06;11;6;1;4;2;0;91;64;38;1010;1006;1000;31;11;10;26;16;NA;0;5;"Rain";175
2014-02-07;11;8;4;6;2;-1;76;56;43;1008;1001;996;14;10;10;35;19;52;0;6;"Rain";212
2014-02-08;9;4;0;6;2;-2;90;70;45;1008;999;995;26;13;10;29;16;NA;0.51;7;"Rain";174
2014-02-09;10;6;2;3;1;-1;89;65;38;1003;1000;997;10;10;10;29;21;47;0.25;5;"Rain";215
2014-02-10;7;2;-2;3;0;-3;100;75;40;1002;996;993;27;13;10;29;8;NA;1.02;7;"Rain";152
2014-02-11;8;5;2;3;2;-1;88;74;55;1008;1006;1000;31;14;10;26;11;NA;0;7;"Rain";192
2014-02-12;9;5;1;2;1;-1;90;68;43;1013;1009;1004;31;14;10;26;11;NA;0;5;"Rain";185
2014-02-13;8;6;3;6;4;0;93;81;53;1005;999;991;23;10;6;26;16;NA;8.89;6;"Rain";189
2014-02-14;9;6;3;3;2;-1;81;67;51;1012;1008;1002;23;11;10;26;16;NA;0.25;6;"Rain";170
2014-02-15;10;8;6;9;6;3;90;78;63;1009;1004;1000;31;11;5;29;16;35;3.05;7;"Rain";186
2014-02-16;10;7;2;5;3;1;92;72;55;1015;1013;1010;31;11;10;29;19;37;0.25;5;"Rain";210
2014-02-17;12;6;0;4;2;-1;95;71;45;1018;1016;1014;31;18;10;14;10;NA;0;3;"Rain";170
2014-02-18;11;4;-2;4;1;-2;100;75;50;1019;1015;1013;31;23;11;11;5;NA;0;8;"";189
2014-02-19;13;8;3;7;4;2;96;73;42;1017;1015;1014;31;13;2;19;10;NA;0;6;"Rain";221
2014-02-20;13;8;3;6;4;2;100;72;42;1017;1013;1009;31;10;5;26;11;35;0;6;"Rain";178
2014-02-21;12;8;2;7;4;1;93;71;40;1015;1010;1007;31;13;10;42;14;63;0;5;"Rain";230
2014-02-22;10;5;0;5;2;0;94;75;48;1021;1017;1015;31;14;10;29;13;39;2.03;6;"Rain";197
2014-02-23;11;7;1;4;3;-1;100;72;45;1024;1023;1021;31;11;3;21;10;NA;0;6;"Rain";161
2014-02-24;14;6;-2;2;-1;-3;100;65;25;1021;1017;1015;31;22;10;18;8;NA;0;NA;"";172
2014-02-25;14;7;0;4;2;-1;92;60;35;1016;1014;1012;31;21;10;26;11;NA;0;7;"Rain";174
2014-02-26;12;8;4;8;6;3;99;79;54;1021;1016;1013;31;13;3;11;6;NA;3.05;7;"Rain";219
2014-02-27;11;8;4;7;3;0;100;76;49;1021;1017;1011;24;9;2;21;10;27;3.05;6;"Rain";180
2014-02-28;11;7;3;6;3;1;98;76;47;1011;1004;1000;24;11;10;21;13;NA;0;7;"Rain";152
2014-03-01;9;6;2;4;3;1;98;76;49;1004;1002;1001;27;14;10;11;6;NA;0.25;7;"Rain";181
2014-03-02;9;6;2;3;2;0;94;73;44;1007;1004;999;31;14;8;11;5;NA;0;6;"";126
2014-03-03;11;6;1;4;2;0;93;75;46;999;994;992;27;11;8;19;10;NA;0;7;"Rain";176
2014-03-04;13;7;0;4;2;-1;95;69;32;1010;1003;998;31;19;10;11;6;NA;0;6;"";321
2014-03-05;13;7;1;3;2;0;94;67;36;1026;1019;1010;31;15;10;14;6;NA;0;4;"";337
2014-03-06;13;6;-1;3;2;-1;100;70;41;1031;1029;1027;11;7;3;11;6;NA;0;2;"";11
2014-03-07;14;6;-2;3;1;-2;100;66;28;1029;1027;1025;11;6;3;6;5;NA;0;8;"";280
2014-03-08;17;8;-1;4;2;-1;100;59;24;1034;1032;1029;10;6;3;14;6;NA;0;1;"";127
2014-03-09;20;10;-1;4;1;-2;93;48;18;1032;1030;1028;16;10;5;16;5;NA;0;NA;"";55
2014-03-10;18;9;1;3;1;-2;91;49;15;1028;1024;1022;23;12;6;19;8;NA;0;NA;"";357
2014-03-11;18;10;1;3;-1;-6;81;44;11;1030;1027;1024;26;15;10;23;8;NA;0;NA;"";40
2014-03-12;20;12;4;3;1;-1;76;43;15;1032;1030;1028;14;9;5;14;8;NA;0;1;"";349
2014-03-13;19;10;0;3;1;-1;92;53;16;1030;1028;1026;11;9;6;11;5;NA;0;NA;"";32
2014-03-14;19;9;-1;4;2;-2;95;59;15;1028;1025;1022;13;8;5;11;3;NA;0;1;"";139
2014-03-15;11;7;3;7;4;1;82;67;52;1024;1022;1020;31;10;5;26;13;NA;0.51;7;"Rain";271
2014-03-16;16;12;7;7;6;5;86;64;43;1023;1021;1019;23;13;8;21;13;NA;0;7;"Rain";255
2014-03-17;18;11;3;8;6;3;100;70;36;1023;1021;1019;23;11;5;14;8;NA;0;6;"";282
2014-03-18;14;8;2;9;6;3;100;70;46;1020;1017;1014;14;9;5;34;8;NA;0.25;6;"Rain";213
2014-03-19;17;12;7;6;4;3;77;55;30;1027;1024;1019;31;20;10;23;16;NA;0;7;"";243
2014-03-20;22;12;1;6;3;1;99;50;18;1026;1018;1013;29;20;10;26;11;NA;0;NA;"";176
2014-03-21;21;14;9;9;6;3;82;51;22;1013;1011;1010;31;16;10;35;18;48;0;7;"Rain";228
2014-03-22;11;9;8;9;7;4;96;83;71;1010;1007;1004;31;11;5;21;8;NA;4.06;6;"Rain";211
2014-03-23;12;8;2;5;1;-3;96;63;34;1010;1008;1007;31;15;10;21;11;NA;0;5;"Rain";279
2014-03-24;10;5;0;3;2;-1;97;74;43;1014;1013;1010;31;16;10;21;6;NA;0.25;7;"Rain";52
2014-03-25;10;4;-1;3;1;-2;100;70;36;1014;1010;1008;31;12;6;16;6;NA;0;5;"";45
2014-03-26;12;6;-1;1;-2;-4;93;55;23;1014;1012;1011;31;15;10;21;8;NA;0;5;"Rain";27
2014-03-27;16;9;2;2;0;-3;81;46;21;1012;1011;1009;31;25;19;16;8;NA;0;8;"";53
2014-03-28;18;10;2;4;2;0;81;45;20;1019;1015;1012;31;24;14;21;10;NA;0;8;"";100
2014-03-29;20;11;3;5;3;-1;82;43;17;1021;1019;1017;31;19;6;14;8;NA;0;8;"";78
2014-03-30;22;12;2;7;4;2;87;50;18;1018;1016;1014;31;19;10;11;6;NA;0;NA;"";341
2014-03-31;21;12;4;7;5;2;93;57;16;1016;1014;1012;31;16;6;11;5;NA;0;NA;"";18
2014-04-01;22;13;4;9;4;-3;88;54;15;1014;1012;1009;31;19;8;8;5;NA;0;8;"";154
2014-04-02;23;14;6;9;6;4;92;57;22;1010;1008;1005;31;23;10;14;5;NA;0;NA;"";148
2014-04-03;23;15;7;10;7;3;88;54;17;1006;1005;1003;31;19;10;18;5;NA;0.51;8;"Rain";27
2014-04-04;24;17;11;11;8;7;77;53;27;1008;1006;1005;31;19;10;29;8;NA;0.25;7;"Rain-Thunderstorm";341
2014-04-05;16;12;8;12;11;8;100;84;68;1018;1014;1009;31;6;2;16;6;NA;0;7;"Rain";303
2014-04-06;21;14;8;12;8;6;100;61;30;1020;1019;1018;31;9;0;11;5;NA;0;4;"Fog";199
