"Date";"Max_TemperatureC";"Mean_TemperatureC";"Min_TemperatureC";"Dew_PointC";"MeanDew_PointC";"Min_DewpointC";"Max_Humidity";"Mean_Humidity";"Min_Humidity";"Max_Sea_Level_PressurehPa";"Mean_Sea_Level_PressurehPa";"Min_Sea_Level_PressurehPa";"Max_VisibilityKm";"Mean_VisibilityKm";"Min_VisibilitykM";"Max_Wind_SpeedKm_h";"Mean_Wind_SpeedKm_h";"Max_Gust_SpeedKm_h";"Precipitationmm";"CloudCover";"Events";"WindDirDegrees"
2013-08-08;26;22;18;19;17;15;94;72;50;1019;1014;1010;31;13;8;16;10;NA;0;6;"Rain-Thunderstorm";295
2013-08-09;18;16;14;16;14;12;100;89;69;1021;1020;1019;31;11;5;13;6;NA;0;7;"Rain";290
2013-08-10;24;18;11;16;13;11;100;80;33;1021;1019;1016;31;11;1;18;8;NA;0;3;"Fog-Rain";230
2013-08-11;19;17;13;14;11;6;97;68;31;1019;1018;1017;31;15;10;21;10;39;0;4;"";259
2013-08-12;23;17;11;12;10;8;82;61;35;1019;1016;1013;10;10;10;18;13;NA;0;5;"";209
2013-08-13;19;14;11;13;11;9;94;78;45;1019;1016;1013;31;11;5;19;10;40;1.02;5;"Fog-Rain";262
2013-08-14;20;16;11;11;8;6;94;67;32;1023;1021;1019;31;14;10;19;11;NA;0;3;"";269
2013-08-15;22;15;8;10;7;4;93;59;24;1025;1023;1021;10;10;10;14;8;NA;0;1;"";188
2013-08-16;24;18;11;10;8;5;77;49;21;1023;1020;1018;NA;NA;NA;18;11;NA;0;NA;"";158
2013-08-17;28;20;13;14;9;7;77;46;19;1019;1016;1014;31;18;10;16;11;NA;0;6;"";154
2013-08-18;29;23;17;14;13;11;73;54;24;1016;1014;1012;31;23;10;19;13;NA;0;6;"Rain";214
2013-08-19;22;20;17;17;14;11;88;71;48;1018;1015;1014;31;15;9;26;13;NA;1.02;7;"Rain";196
2013-08-20;18;16;12;14;12;11;95;79;59;1028;1024;1019;31;12;3;21;13;NA;0;6;"Rain";296
2013-08-21;20;16;11;12;9;5;100;68;30;1029;1026;1024;31;17;10;11;5;NA;0;4;"";308
2013-08-22;22;16;9;12;9;7;100;65;30;1025;1022;1020;27;18;10;16;8;NA;0;3;"";108
2013-08-23;20;16;12;14;12;9;82;70;50;1021;1020;1019;31;13;10;16;8;NA;0.25;7;"Rain";101
2013-08-24;23;18;12;13;11;9;82;60;32;1020;1016;1013;31;19;10;23;10;NA;0;2;"Fog";89
2013-08-25;23;18;13;13;10;8;82;59;30;1014;1013;1012;31;29;26;27;13;NA;0;8;"";98
2013-08-26;22;17;13;11;8;5;72;53;24;1017;1016;1014;10;10;10;37;19;NA;0;7;"";70
2013-08-27;20;14;9;11;9;7;94;63;38;1018;1016;1015;31;17;10;27;13;NA;0;4;"Fog";65
2013-08-28;22;17;11;12;10;9;94;67;34;1020;1017;1015;31;14;10;23;8;NA;0;5;"Rain";19
2013-08-29;23;17;11;12;10;8;94;61;28;1022;1021;1020;31;18;10;14;8;NA;0;1;"Fog";277
2013-08-30;25;18;11;11;9;6;88;56;22;1022;1020;1017;31;22;10;16;11;NA;0;5;"";213
2013-08-31;23;19;14;14;11;9;88;59;30;1020;1018;1017;31;21;10;23;11;NA;0;7;"Rain";258
2013-09-01;17;13;10;14;8;5;96;66;39;1024;1022;1020;31;12;8;21;14;35;0;6;"Rain";288
2013-09-02;16;13;12;14;9;6;94;75;52;1023;1020;1018;31;10;3;29;18;45;1.02;7;"Rain";259
2013-09-03;17;16;14;16;15;13;100;92;83;1026;1023;1019;19;10;2;29;19;50;0.76;7;"Rain";294
2013-09-04;21;18;16;16;16;14;100;87;62;1027;1025;1022;31;10;1;11;5;NA;0;6;"Rain";304
2013-09-05;24;18;11;16;13;11;100;76;35;1023;1020;1017;31;9;0;18;6;NA;0;2;"Fog";121
2013-09-06;24;20;15;13;11;8;82;58;29;1017;1015;1014;31;23;10;23;16;NA;0;1;"";135
2013-09-07;26;20;14;12;10;8;72;51;26;1019;1017;1016;31;31;31;21;16;NA;0;NA;"";134
2013-09-08;26;20;15;14;11;8;77;54;31;1019;1018;1016;31;17;10;26;16;NA;0;6;"Rain";141
2013-09-09;18;14;10;15;12;9;100;90;72;1019;1015;1012;31;11;3;26;11;NA;3.05;6;"Rain-Thunderstorm";268
2013-09-10;17;13;9;12;9;7;94;79;54;1018;1014;1012;11;10;9;26;14;NA;0;6;"Rain";181
2013-09-11;14;11;8;9;8;7;93;77;54;1015;1012;1011;31;13;10;21;13;NA;0;6;"Rain";187
2013-09-12;16;13;11;11;9;8;94;76;57;1016;1013;1011;31;14;10;13;6;NA;0;6;"Rain";262
2013-09-13;17;14;11;12;11;9;100;82;53;1019;1017;1016;31;10;4;18;10;NA;0;6;"Rain";284
2013-09-14;21;16;12;13;11;8;96;75;36;1017;1014;1012;26;9;6;18;13;NA;0;4;"";278
2013-09-15;15;14;13;13;12;11;100;85;73;1012;1010;1007;31;12;5;14;10;NA;0;7;"Rain";239
2013-09-16;16;13;9;13;10;8;100;78;57;1007;1003;1000;31;12;7;29;13;NA;5.08;7;"Rain";222
2013-09-17;13;10;7;9;6;4;100;77;46;1005;1003;1000;31;12;8;23;11;39;0;5;"Rain";247
2013-09-18;13;10;7;11;7;4;95;83;69;1004;999;996;31;11;5;23;14;32;2.03;7;"Rain";209
2013-09-19;13;11;8;9;7;6;100;80;61;1013;1009;1003;31;12;5;21;11;NA;3.05;6;"Rain";265
2013-09-20;15;12;9;12;9;7;94;80;70;1017;1013;1011;31;13;9;19;11;NA;0.25;6;"Rain";243
2013-09-21;16;13;11;12;11;9;100;86;57;1027;1023;1018;27;12;5;18;13;NA;0;6;"Rain";289
2013-09-22;16;13;10;12;10;9;94;78;53;1028;1026;1023;27;13;10;19;10;NA;0;6;"";248
2013-09-23;16;14;13;14;12;11;100;86;71;1023;1020;1018;31;9;3;21;18;39;1.02;6;"Rain";281
2013-09-24;16;13;10;12;12;10;100;84;73;1019;1016;1014;27;12;5;23;16;NA;0;7;"Rain";293
2013-09-25;13;11;9;11;10;9;100;90;77;1024;1013;1009;26;12;5;18;10;NA;0;6;"Rain";109
2013-09-26;14;10;6;12;10;6;100;90;78;1020;1012;1007;19;9;0;23;13;NA;8.89;6;"Fog-Rain";315
2013-09-27;13;9;4;8;5;3;100;83;43;1021;1019;1017;10;5;0;11;5;NA;0;3;"Fog";217
2013-09-28;14;8;2;7;4;2;100;79;42;1019;1017;1015;31;10;0;14;10;NA;0;2;"Fog";141
2013-09-29;13;8;3;6;4;2;93;71;45;1018;1016;1015;31;15;10;32;14;NA;0;2;"Fog";92
2013-09-30;13;8;3;4;3;2;93;70;41;1016;1014;1012;31;19;10;29;16;47;0;1;"";81
2013-10-01;12;7;1;4;2;1;100;74;36;1020;1016;1014;31;13;3;29;11;NA;0;1;"Fog";74
2013-10-02;12;7;1;4;1;-1;100;71;35;1028;1024;1020;24;15;10;23;11;NA;0;2;"";102
2013-10-03;11;6;1;1;-1;-3;87;60;27;1029;1027;1025;31;24;11;37;18;55;0;NA;"";129
2013-10-04;13;9;5;0;-2;-3;61;46;28;1026;1023;1020;31;29;26;40;31;58;0;8;"";151
2013-10-05;13;10;6;4;1;-1;81;55;36;1021;1018;1017;31;27;19;35;26;45;0;8;"";159
2013-10-06;11;8;5;10;7;3;96;86;71;1027;1023;1019;27;9;3;11;6;NA;0;7;"Rain";221
2013-10-07;14;12;10;11;10;8;100;84;60;1029;1027;1026;31;8;2;11;5;NA;0;7;"";117
2013-10-08;18;13;9;10;8;5;93;67;34;1028;1025;1023;19;12;10;14;8;NA;0;7;"";142
2013-10-09;14;11;8;9;8;7;93;82;67;1024;1019;1011;19;9;5;16;10;NA;0;6;"";190
2013-10-10;12;9;7;11;9;7;100;90;72;1011;1007;1005;16;8;3;19;14;NA;8.89;7;"Rain";194
2013-10-11;15;11;7;13;9;7;100;97;87;1019;1013;1010;26;6;3;24;10;NA;6.1;7;"Rain";42
2013-10-12;13;10;7;13;9;7;100;93;82;1021;1018;1015;31;10;3;19;6;NA;3.05;7;"Rain";63
2013-10-13;13;9;5;10;6;4;100;81;55;1022;1020;1017;24;10;8;11;6;NA;0;5;"Fog";246
2013-10-14;16;9;2;8;6;2;100;78;38;1023;1020;1016;31;13;0;21;11;NA;0;4;"Fog";153
2013-10-15;13;10;8;9;7;4;88;76;54;1017;1011;1007;31;15;10;24;14;NA;0.25;6;"Rain";169
2013-10-16;10;8;7;8;7;6;100;88;73;1016;1011;1007;26;9;3;14;10;NA;3.05;6;"Rain";274
2013-10-17;15;10;5;10;7;4;100;82;56;1015;1011;1009;31;12;6;29;16;52;0.76;5;"Rain";218
2013-10-18;10;8;6;9;7;5;98;84;64;1022;1016;1010;31;12;7;32;19;50;0.51;7;"Fog-Rain";279
2013-10-19;13;7;1;8;5;1;100;79;50;1023;1017;1014;31;13;0;29;13;NA;0;1;"Fog";151
2013-10-20;17;14;11;13;11;8;100;83;67;1016;1015;1013;31;15;9;21;13;NA;1.02;6;"Rain";163
2013-10-21;18;14;11;12;11;10;94;79;58;1018;1016;1014;31;14;10;19;11;NA;0;6;"Rain";210
2013-10-22;22;16;9;13;11;9;100;74;39;1018;1014;1010;31;27;23;29;14;NA;0;NA;"Rain";157
2013-10-23;20;17;14;13;12;10;88;75;55;1013;1010;1008;31;23;10;37;26;NA;0;7;"Rain";165
2013-10-24;18;14;11;12;11;9;88;73;51;1021;1017;1013;31;14;10;21;11;NA;0;3;"";231
2013-10-25;17;11;6;12;9;6;100;84;67;1021;1018;1015;31;19;1;23;13;NA;0;6;"Fog";150
2013-10-26;22;18;13;14;12;9;88;69;47;1015;1014;1013;31;18;10;29;14;37;0;5;"Rain";192
2013-10-27;20;16;11;13;11;7;94;66;31;1014;1009;1006;27;12;6;34;18;60;0;6;"Rain-Thunderstorm";216
2013-10-28;22;17;11;10;8;5;77;55;23;1010;1005;1000;31;15;10;42;24;63;0;7;"Rain";217
2013-10-29;15;11;7;7;5;2;76;58;35;1018;1013;1008;31;15;10;29;16;42;0;5;"";223
2013-10-30;12;8;5;5;3;1;81;67;41;1029;1022;1018;10;10;10;26;14;NA;0;3;"";232
2013-10-31;13;7;1;4;1;0;100;72;34;1029;1025;1021;31;23;10;19;11;NA;0;3;"";174
2013-11-01;11;7;2;6;4;1;93;76;60;1022;1018;1013;31;15;7;19;11;NA;0;7;"";176
2013-11-02;15;11;6;12;8;4;94;80;65;1014;1006;1002;27;11;6;27;16;NA;0.51;7;"Rain";191
2013-11-03;12;9;7;10;6;2;94;76;63;1007;1003;1000;31;13;10;34;18;52;3.05;6;"Rain";224
2013-11-04;12;8;5;6;4;1;87;68;49;1006;996;989;31;12;10;39;23;52;0;6;"Rain";189
2013-11-05;8;6;4;6;3;1;93;80;64;1000;997;992;31;12;10;29;16;NA;0;6;"Rain";237
2013-11-06;9;6;3;7;4;1;94;79;56;1006;999;993;31;13;9;32;16;50;0.51;6;"Rain";241
2013-11-07;16;11;7;11;9;7;100;77;64;1009;1006;1003;31;10;3;32;19;53;0;6;"Rain";231
2013-11-08;14;12;9;10;9;8;100;85;64;1012;1009;1006;27;11;3;26;16;39;0.76;6;"Rain";152
2013-11-09;12;8;5;11;5;1;94;72;46;1012;1009;1005;26;11;8;29;19;37;0;5;"Rain";225
2013-11-10;8;6;3;6;3;1;100;80;62;1017;1007;1002;31;12;8;21;14;NA;2.03;7;"Rain";252
2013-11-11;6;4;3;5;4;2;100;91;81;1033;1027;1017;19;10;6;14;8;NA;0.51;6;"Rain";277
2013-11-12;8;3;-1;4;1;-1;100;81;48;1033;1027;1023;31;18;2;14;10;NA;0;4;"Fog";161
2013-11-13;7;4;1;6;3;1;100;94;82;1031;1028;1024;19;7;1;14;10;NA;0;6;"Fog-Rain";254
2013-11-14;6;2;-2;3;1;-1;100;91;64;1030;1023;1019;14;7;0;14;10;NA;0;5;"Fog";156
2013-11-15;4;2;1;3;2;0;100;92;85;1032;1026;1021;10;5;3;10;5;NA;0.25;7;"Rain";48
2013-11-16;6;3;1;2;1;1;100;88;70;1033;1030;1027;8;6;0;14;6;NA;0;7;"Fog";252
2013-11-17;3;1;-1;3;2;0;100;100;97;1029;1025;1020;9;2;0;13;6;NA;0;7;"Fog-Rain";175
2013-11-18;7;4;2;4;3;2;100;89;74;1022;1013;1009;18;10;6;16;8;NA;0;6;"Rain";163
2013-11-19;7;4;2;6;4;2;100;88;75;1010;1006;1003;14;9;3;29;11;NA;0.25;6;"Rain";140
2013-11-20;5;3;2;5;4;2;100;98;91;1004;1001;1000;14;7;0;19;11;NA;1.02;7;"Fog-Rain";311
2013-11-21;4;2;1;4;2;1;100;95;88;1005;1003;1001;19;10;5;26;10;NA;0;7;"Fog-Rain-Snow";73
2013-11-22;5;4;3;5;4;3;100;100;96;1012;1007;1003;6;3;0;19;11;NA;0.25;7;"Fog-Rain";51
2013-11-23;6;4;4;6;5;3;100;99;91;1016;1014;1011;7;2;0;21;6;NA;0.25;7;"Fog-Rain";17
2013-11-24;3;1;-1;5;2;-3;100;94;73;1022;1017;1015;31;10;2;35;16;39;1.02;6;"Rain";323
2013-11-25;1;-1;-3;-2;-3;-4;100;85;70;1028;1024;1021;31;14;10;23;14;NA;0;3;"";305
2013-11-26;-1;-2;-3;-2;-3;-5;100;91;80;1034;1030;1026;31;15;10;14;10;NA;0;3;"Snow-Hail";300
2013-11-27;2;-2;-6;0;-4;-7;100;80;48;1035;1031;1028;31;14;10;18;10;NA;0;6;"Rain";229
2013-11-28;5;3;1;4;3;1;100;92;77;1030;1026;1024;23;9;3;26;18;37;0;7;"Rain";266
2013-11-29;4;3;3;3;2;1;93;85;73;1025;1018;1007;31;13;10;29;19;47;0.51;7;"Rain";255
2013-11-30;4;3;3;4;2;1;100;92;78;1025;1014;1007;23;11;8;26;18;40;1.02;7;"Rain";268
2013-12-01;6;4;3;4;3;1;95;88;72;1028;1025;1024;31;11;6;26;14;NA;0;7;"Rain";264
2013-12-02;6;3;0;4;2;-2;100;91;69;1037;1033;1028;26;10;1;18;8;NA;0;5;"Fog";339
2013-12-03;5;2;-1;-1;-3;-4;87;73;49;1036;1029;1025;31;27;19;19;13;NA;0;8;"";153
2013-12-04;3;0;-3;2;-2;-4;100;91;81;1027;1023;1021;14;8;5;29;14;39;0;7;"Rain-Snow";230
2013-12-05;6;3;1;2;0;-3;100;82;45;1026;1015;1000;27;10;6;55;21;72;0;6;"Rain-Snow";246
2013-12-06;2;1;-1;0;-3;-4;100;73;53;1013;1007;1003;31;12;3;47;35;74;0;6;"Snow-Hail";280
2013-12-07;1;0;-2;1;-2;-3;100;86;70;1023;1019;1012;31;11;1;40;29;71;0.51;6;"Rain-Snow";288
2013-12-08;7;3;0;3;2;0;100;89;70;1025;1022;1018;31;9;0;32;11;42;0.25;7;"Fog-Rain-Snow";230
2013-12-09;7;6;5;7;6;3;100;93;71;1030;1022;1018;26;9;2;35;26;55;6.1;7;"Rain";274
2013-12-10;8;7;7;8;7;7;100;99;93;1036;1034;1030;11;5;0;18;10;NA;0.25;6;"Fog-Rain";246
2013-12-11;6;5;4;7;5;3;100;99;92;1036;1034;1033;13;3;0;11;6;NA;0;6;"Fog";217
2013-12-12;6;3;0;5;2;0;100;97;81;1035;1030;1026;31;6;0;21;10;NA;0;4;"Fog";164
2013-12-13;5;1;-2;2;0;-2;100;96;75;1028;1025;1023;31;12;0;18;11;NA;0;1;"Fog";179
2013-12-14;4;1;-3;3;-1;-3;100;92;65;1030;1025;1022;27;9;0;19;10;NA;0;5;"Fog-Rain";210
2013-12-15;7;3;1;3;1;-1;100;81;56;1031;1029;1027;31;14;5;21;13;NA;0;5;"Rain";224
2013-12-16;10;6;1;2;0;-2;100;71;41;1031;1028;1026;10;10;10;23;13;NA;0;3;"";166
2013-12-17;7;3;0;-1;-2;-2;87;72;44;1028;1026;1024;31;23;18;32;18;NA;0;NA;"";155
2013-12-18;3;1;-1;-2;-2;-3;93;79;60;1027;1022;1017;18;10;8;32;19;NA;0;NA;"";152
2013-12-19;2;0;-2;-1;-3;-4;87;79;66;1019;1013;1010;26;13;8;43;29;NA;0;7;"Rain";156
2013-12-20;5;3;1;5;1;-2;100;88;74;1031;1022;1016;26;10;5;21;14;NA;2.03;7;"Rain";181
2013-12-21;5;2;-1;1;-2;-3;87;73;59;1032;1028;1022;31;31;31;26;14;NA;0;NA;"";173
2013-12-22;11;7;2;6;3;-1;81;71;57;1024;1019;1016;31;12;10;32;19;47;0;6;"";194
2013-12-23;9;7;6;6;4;2;87;76;57;1021;1016;1011;31;11;10;29;18;47;0;5;"Rain";213
2013-12-24;7;6;4;4;2;0;81;74;64;1012;1005;999;31;20;10;43;31;64;0;8;"";162
2013-12-25;8;7;5;4;3;2;81;74;61;1000;995;993;31;18;10;42;31;60;0;7;"Rain";166
2013-12-26;11;8;5;6;4;4;100;85;61;1002;995;992;31;14;5;16;8;NA;0;7;"Rain";147
2013-12-27;8;7;4;6;2;0;98;75;50;1009;1006;1002;26;10;6;32;16;NA;0;6;"Rain";201
2013-12-28;7;6;4;2;1;0;81;70;55;1007;1005;1003;31;18;10;37;23;50;0;6;"";157
2013-12-29;7;6;4;4;2;1;100;78;60;1025;1014;1006;31;11;10;32;14;52;0;5;"Rain";224
2013-12-30;7;3;0;1;-1;-2;93;75;43;1030;1026;1023;27;14;10;26;13;NA;0;3;"";185
2013-12-31;5;1;-3;0;-1;-3;93;83;60;1027;1021;1015;31;22;13;29;11;NA;0;NA;"";149
2014-01-01;5;2;0;1;-1;-2;93;80;56;1017;1014;1011;31;15;9;29;21;NA;0;5;"";161
2014-01-02;6;3;1;2;0;-1;81;75;63;1012;1008;1006;18;13;10;40;27;58;0;6;"Rain";163
2014-01-03;8;5;2;3;2;0;93;75;58;1013;1011;1009;27;16;10;26;16;NA;0.25;6;"Rain";173
2014-01-04;8;6;4;4;3;1;93;76;57;1015;1009;1000;31;18;10;32;18;45;0;6;"Rain";162
2014-01-05;8;6;3;5;3;2;97;86;70;1015;1006;999;31;15;10;26;16;NA;3.05;6;"Rain";210
2014-01-06;8;4;1;4;2;-1;93;77;48;1016;1013;1011;31;18;10;29;16;NA;0;7;"Rain";159
2014-01-07;13;9;6;6;4;3;87;72;47;1018;1016;1011;26;12;10;26;18;37;0;5;"Rain";183
2014-01-08;13;9;6;7;5;4;87;74;55;1021;1017;1016;31;12;10;35;16;53;0;5;"Rain";212
2014-01-09;14;9;4;7;4;3;93;74;45;1020;1011;1004;31;15;9;43;16;55;0;7;"Rain";190
2014-01-10;7;6;4;4;1;-1;87;68;51;1018;1013;1006;31;10;10;40;24;52;0;6;"Rain";259
2014-01-11;7;4;2;3;1;0;93;73;53;1018;1015;1011;26;11;10;42;16;66;0.76;5;"Rain";235
2014-01-12;5;2;0;1;-1;-3;87;73;55;1024;1021;1017;31;10;10;32;21;48;0;5;"Rain";263
2014-01-13;5;1;-3;1;-2;-5;94;77;52;1021;1014;1011;26;11;8;21;10;NA;1.02;7;"Rain";170
2014-01-14;3;2;1;3;2;0;100;95;87;1013;1008;1006;8;4;1;18;10;NA;2.03;7;"Rain";102
2014-01-15;3;2;0;3;1;0;100;99;91;1013;1010;1007;14;4;0;11;8;NA;0.51;7;"Fog-Rain-Snow";226
2014-01-16;5;2;-1;3;1;-1;100;87;73;1012;1006;1003;26;11;6;26;14;NA;0.25;7;"Rain-Snow";151
2014-01-17;6;4;1;3;2;0;93;86;74;1008;1005;1004;27;12;9;23;16;NA;0;7;"Rain";166
2014-01-18;6;3;1;4;2;0;100;88;76;1009;1007;1005;31;14;8;27;18;NA;0;6;"";138
2014-01-19;4;2;1;4;3;1;100;97;92;1007;1004;1002;19;5;1;29;24;NA;0;7;"Rain";76
2014-01-20;0;-1;-1;1;0;-1;100;100;97;1008;1004;1002;6;3;0;21;14;NA;1.02;7;"Fog-Rain";43
2014-01-21;-2;-3;-3;-1;-2;-3;100;99;95;1014;1010;1007;6;3;1;11;6;NA;1.02;7;"Fog-Rain-Snow";339
2014-01-22;-3;-4;-5;-2;-4;-6;100;96;89;1020;1015;1012;6;4;1;19;8;NA;2.03;7;"Snow";60
2014-01-23;-2;-4;-6;-2;-4;-6;100;96;91;1020;1017;1013;8;4;2;19;13;NA;0;7;"Snow";88
2014-01-24;-2;-4;-8;-2;-5;-9;93;91;84;1022;1015;1011;8;4;2;21;16;NA;0.51;7;"Snow";79
2014-01-25;-11;-13;-14;-9;-13;-16;100;87;74;1026;1021;1013;8;5;2;24;16;NA;0;6;"Snow";71
2014-01-26;-4;-10;-15;-7;-11;-17;93;82;65;1017;1009;1000;10;7;5;27;11;NA;0;7;"Snow";111
2014-01-27;-1;-3;-7;0;-3;-7;100;91;76;1004;999;995;10;6;2;32;23;42;0.51;7;"Snow";155
2014-01-28;0;-3;-6;-2;-4;-6;100;91;79;1006;1004;1002;14;7;3;24;13;NA;0;7;"";110
2014-01-29;-3;-5;-7;-5;-7;-8;93;86;76;1011;1006;1003;8;6;5;26;19;NA;0;7;"";82
2014-01-30;1;-2;-5;-2;-4;-6;93;79;66;1014;1011;1009;10;7;6;32;21;48;0;6;"";135
2014-01-31;4;2;-1;1;-1;-2;87;79;66;1012;1010;1007;19;11;9;29;18;37;0;6;"";148
2014-02-01;5;3;1;1;-1;-1;87;78;63;1011;1007;1004;19;15;10;47;32;63;0;6;"";160
2014-02-02;2;1;1;0;-1;-1;94;86;77;1021;1014;1009;14;10;6;29;23;NA;0;7;"Rain-Snow";158
2014-02-03;2;1;0;0;-2;-4;100;83;61;1021;1016;1010;26;11;3;47;19;63;0;6;"Rain-Snow";147
2014-02-04;2;1;-1;-2;-3;-4;80;71;57;1015;1012;1010;26;23;16;43;34;61;0;NA;"";162
2014-02-05;3;1;-2;-1;-2;-3;87;80;64;1012;1005;1001;14;11;10;43;31;60;0;2;"";159
2014-02-06;9;4;1;2;1;-1;87;72;49;1009;1007;1004;31;13;10;26;18;37;0;6;"Rain";186
2014-02-07;8;6;3;2;0;-1;81;65;48;1005;1000;997;31;17;10;40;27;NA;0;7;"Rain";174
2014-02-08;9;6;2;2;0;-2;81;61;38;1006;1001;995;10;10;10;26;18;NA;0;6;"";178
2014-02-09;8;4;2;2;-1;-3;76;61;39;1002;998;995;10;10;10;26;18;NA;0;6;"Rain";210
2014-02-10;7;3;-1;1;-2;-3;87;66;39;1004;1000;996;31;29;26;35;16;48;0;8;"";157
2014-02-11;8;4;1;1;-1;-3;81;64;40;1008;1002;996;31;14;10;32;18;47;0;5;"Rain";219
2014-02-12;7;3;-1;1;-2;-4;81;68;48;1010;1008;1005;26;12;10;26;14;NA;0;6;"";200
2014-02-13;9;4;-1;2;-1;-3;80;63;42;1008;1000;993;31;16;10;29;19;50;0;6;"Rain";175
2014-02-14;7;4;2;2;-1;-4;93;64;40;1011;1007;997;31;11;10;32;23;52;0.25;5;"Rain";238
2014-02-15;7;5;3;4;-1;-5;87;64;34;1008;1004;1001;31;14;10;40;27;58;2.03;8;"Rain";163
2014-02-16;9;6;3;3;2;1;93;72;48;1013;1009;1005;31;11;10;29;19;50;0;6;"Rain";227
2014-02-17;9;6;2;2;1;-1;87;70;36;1020;1015;1012;10;10;10;21;13;NA;0;4;"";224
2014-02-18;7;3;-1;2;0;-2;93;74;52;1021;1017;1012;31;28;26;26;13;NA;0;8;"";165
2014-02-19;9;6;3;4;2;1;87;75;58;1015;1012;1010;31;15;10;21;14;NA;0.25;6;"Rain";225
2014-02-20;11;7;2;3;2;-2;93;72;34;1016;1013;1009;31;17;10;19;11;NA;0;6;"";201
2014-02-21;11;7;4;7;3;1;93;74;56;1012;1008;1006;31;14;9;26;16;NA;5.08;7;"Rain";207
2014-02-22;9;6;2;2;0;-2;87;66;34;1021;1015;1011;31;13;10;19;11;NA;0;3;"Rain";231
2014-02-23;11;6;1;2;-1;-2;87;64;34;1026;1023;1020;31;15;10;19;10;NA;0;3;"";184
2014-02-24;12;7;1;1;-2;-5;75;52;22;1025;1020;1016;31;25;14;32;14;NA;0;NA;"";145
2014-02-25;11;7;2;3;1;0;87;67;42;1018;1015;1013;31;21;14;29;19;NA;0;NA;"";157
2014-02-26;9;6;2;3;1;0;87;72;50;1020;1017;1014;18;9;6;21;18;NA;0;5;"";152
2014-02-27;11;5;-1;6;2;-1;100;81;52;1020;1016;1011;10;6;3;14;8;NA;0;8;"Rain";175
2014-02-28;8;4;1;2;1;-1;93;74;43;1013;1007;1003;31;10;3;21;11;NA;0;6;"Rain";162
2014-03-01;9;6;2;2;1;0;93;76;49;1005;1003;1001;23;13;5;29;13;NA;0;NA;"";141
2014-03-02;12;7;2;4;2;0;93;74;43;1006;1003;1001;26;13;8;16;8;NA;0;3;"";167
2014-03-03;11;6;1;2;1;-2;87;61;34;1002;996;994;26;16;10;27;16;45;0;6;"";131
2014-03-04;10;8;5;4;3;1;87;71;52;1008;1002;998;31;14;10;16;11;NA;0;6;"";144
2014-03-05;9;7;3;5;3;1;93;76;50;1025;1015;1008;18;8;5;19;10;NA;0;6;"";292
2014-03-06;7;4;0;5;3;0;100;91;72;1031;1028;1024;7;3;0;11;6;NA;0;6;"Fog";327
2014-03-07;10;4;-2;5;1;-2;100;82;44;1031;1027;1025;8;4;0;13;8;NA;0;NA;"Fog";171
2014-03-08;10;6;2;5;2;0;93;78;59;1036;1032;1026;8;5;3;14;8;NA;0;5;"";176
2014-03-09;16;8;1;4;1;-3;100;64;27;1035;1032;1030;18;6;3;16;13;NA;0;NA;"";133
2014-03-10;15;8;1;1;-1;-4;87;52;19;1032;1027;1024;31;13;8;29;11;NA;0;NA;"";153
2014-03-11;15;8;0;3;0;-4;87;60;17;1034;1030;1025;31;14;9;14;8;NA;0;NA;"";2
2014-03-12;13;7;-1;3;-1;-4;100;59;20;1036;1033;1031;31;10;1;19;10;NA;0;NA;"Fog";80
2014-03-13;16;8;0;0;-2;-4;81;47;16;1032;1028;1025;23;19;14;19;10;NA;0;NA;"";193
2014-03-14;14;8;2;3;1;-1;81;58;30;1028;1023;1014;26;13;9;16;10;NA;0;NA;"";250
2014-03-15;9;7;4;5;2;-2;93;67;33;1015;1011;1008;31;14;3;50;24;64;4.06;6;"Rain";277
2014-03-16;11;8;5;8;6;3;100;85;74;1014;1009;1005;31;10;3;47;31;69;2.03;7;"Rain";282
2014-03-17;12;10;8;7;5;3;82;69;56;1018;1015;1013;31;15;10;35;24;50;0;6;"Rain";276
2014-03-18;12;10;8;7;5;3;82;69;47;1018;1013;1010;26;11;6;21;13;34;0;7;"Rain";256
2014-03-19;11;9;7;7;5;4;87;74;57;1021;1016;1010;31;14;9;35;21;55;0;7;"Rain";265
2014-03-20;20;14;9;4;2;-3;66;42;12;1022;1018;1011;31;28;26;29;18;NA;0;NA;"";209
2014-03-21;22;16;9;6;2;-1;76;36;15;1012;1009;1006;NA;NA;NA;35;21;53;0;8;"";226
2014-03-22;16;12;7;9;6;3;100;73;36;1012;1005;1003;31;14;7;32;11;37;5.08;7;"Rain";195
2014-03-23;7;5;3;6;3;1;98;80;58;1008;1005;1003;27;13;6;18;10;NA;0.76;7;"Rain";264
2014-03-24;6;4;2;4;3;2;100;91;70;1012;1009;1006;31;9;3;21;10;NA;7.11;7;"Rain";305
2014-03-25;7;3;1;3;2;0;100;89;62;1012;1010;1008;31;10;3;16;8;NA;0.51;6;"Rain";284
2014-03-26;11;4;-3;4;1;-2;100;76;38;1019;1015;1010;26;11;0;21;13;NA;0;3;"Fog-Rain";112
2014-03-27;12;7;1;3;1;0;93;66;35;1019;1016;1014;31;13;6;29;16;NA;0;1;"";77
2014-03-28;11;7;2;6;4;1;100;86;66;1024;1020;1017;23;8;0;21;10;NA;0;5;"Fog-Rain";62
